Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh)
2021-10-23,19,0.402,0.0,0.0,None
2021-10-23,20,0.999,0.0,0.0,None
2021-10-23,21,0.597,0.0,0.0,None
2021-10-23,22,0.429,0.0,0.0,None
2021-10-23,23,0.563,0.0,0.0,None
2021-10-24,0,0.506,0.0,0.0,None
2021-10-24,1,0.478,0.0,0.0,None
2021-10-24,2,0.453,0.0,0.0,None
2021-10-24,3,0.295,0.0,0.0,None
2021-10-24,4,0.353,0.0,0.0,None
2021-10-24,5,0.302,0.0,0.0,None
2021-10-24,6,0.3,0.0,0.0,None
2021-10-24,7,0.307,0.0,0.0,None
2021-10-24,8,0.167,0.0,0.121,Low
2021-10-24,9,0.088,0.0,0.359,Medium
2021-10-24,10,0.0,0.0,0.334,High
2021-10-24,11,0.0,0.0,0.321,Very High
2021-10-24,12,0.0,0.0,0.546,High
2021-10-24,13,0.192,0.0,0.626,High
2021-10-24,14,0.546,0.0,0.482,Medium
2021-10-24,15,0.01,0.0,0.367,Medium
2021-10-24,16,0.321,0.0,0.154,None
2021-10-24,17,0.534,0.0,0.065,None
2021-10-24,18,0.431,0.0,0.0,None
2021-10-24,19,0.961,0.0,0.0,None
2021-10-24,20,0.964,0.0,0.0,None
2021-10-24,21,0.668,0.0,0.0,None
2021-10-24,22,1.028,0.0,0.0,None
2021-10-24,23,1.051,0.0,0.0,None
2021-10-25,0,0.468,0.0,0.0,None
2021-10-25,1,0.391,0.0,0.0,None
2021-10-25,2,0.32,0.0,0.0,None
2021-10-25,3,0.385,0.0,0.0,None
2021-10-25,4,0.269,0.0,0.0,None
2021-10-25,5,0.254,0.0,0.0,None
2021-10-25,6,0.264,0.0,0.0,None
2021-10-25,7,0.488,0.0,0.0,None
2021-10-25,8,0.389,0.0,0.106,Low
2021-10-25,9,0.079,0.0,0.195,Low
2021-10-25,10,0.0,0.0,0.256,Medium
2021-10-25,11,0.002,0.0,0.253,Medium
2021-10-25,12,0.0,0.0,0.257,High
2021-10-25,13,0.0,0.0,0.262,Very High
2021-10-25,14,0.0,0.0,0.258,Very High
2021-10-25,15,0.008,0.0,0.246,High
2021-10-25,16,0.061,0.0,0.259,Medium
2021-10-25,17,0.249,0.0,0.129,Low
2021-10-25,18,1.564,0.0,0.004,None
2021-10-25,19,1.952,0.0,0.0,None
2021-10-25,20,0.66,0.0,0.0,None
2021-10-25,21,0.524,0.0,0.0,None
2021-10-25,22,0.634,0.0,0.0,None
2021-10-25,23,0.613,0.0,0.0,None
2021-10-26,0,0.254,0.0,0.0,None
2021-10-26,1,0.267,0.0,0.0,None
2021-10-26,2,0.312,0.0,0.0,None
2021-10-26,3,0.248,0.0,0.0,None
2021-10-26,4,0.257,0.0,0.0,None
2021-10-26,5,0.255,0.0,0.0,None
2021-10-26,6,0.255,0.0,0.0,None
2021-10-26,7,0.363,0.0,0.0,None
2021-10-26,8,0.226,0.0,0.097,Low
2021-10-26,9,0.0,0.0,0.255,Medium
2021-10-26,10,0.0,0.0,0.253,High
2021-10-26,11,0.0,0.0,0.248,Very High
2021-10-26,12,0.027,0.0,0.337,Very High
2021-10-26,13,0.0,0.0,0.271,Very High
2021-10-26,14,0.0,0.0,0.335,High
2021-10-26,15,0.021,0.0,0.315,High
2021-10-26,16,0.0,0.0,0.258,Medium
2021-10-26,17,0.144,0.0,0.117,Low
2021-10-26,18,0.202,0.0,0.001,None
2021-10-26,19,0.251,0.0,0.0,None
2021-10-26,20,0.249,0.0,0.0,None
2021-10-26,21,0.379,0.0,0.0,None
2021-10-26,22,0.444,0.0,0.0,None
2021-10-26,23,0.527,0.0,0.0,None
2021-10-27,0,0.431,0.0,0.0,None
2021-10-27,1,0.304,0.0,0.0,None
2021-10-27,2,0.268,0.0,0.0,None
2021-10-27,3,0.262,0.0,0.0,None
2021-10-27,4,0.247,0.0,0.0,None
2021-10-27,5,0.246,0.0,0.0,None
2021-10-27,6,0.243,0.0,0.0,None
2021-10-27,7,0.36,0.0,0.0,None
2021-10-27,8,0.391,0.0,0.09,Low
2021-10-27,9,0.0,0.0,0.272,Medium
2021-10-27,10,0.0,0.0,0.275,High
2021-10-27,11,0.0,0.0,0.28,Very High
2021-10-27,12,0.015,0.0,0.311,Very High
2021-10-27,13,0.0,0.0,0.28,Very High
2021-10-27,14,0.0,0.0,0.324,High
2021-10-27,15,0.006,0.0,0.385,High
2021-10-27,16,0.117,0.0,0.312,Medium
2021-10-27,17,0.312,0.0,0.115,None
2021-10-27,18,0.345,0.0,0.004,None
2021-10-27,19,0.334,0.0,0.0,None
2021-10-27,20,0.399,0.0,0.0,None
2021-10-27,21,0.677,0.0,0.0,None
2021-10-27,22,0.528,0.0,0.0,None
2021-10-27,23,0.438,0.0,0.0,None
2021-10-28,0,0.252,0.0,0.0,None
2021-10-28,1,0.251,0.0,0.0,None
2021-10-28,2,0.251,0.0,0.0,None
2021-10-28,3,0.242,0.0,0.0,None
2021-10-28,4,0.242,0.0,0.0,None
2021-10-28,5,0.242,0.0,0.0,None
2021-10-28,6,0.328,0.0,0.0,None
2021-10-28,7,0.459,0.0,0.0,None
2021-10-28,8,0.271,0.0,0.097,Low
2021-10-28,9,0.032,0.0,0.222,Medium
2021-10-28,10,0.0,0.0,0.257,Medium
2021-10-28,11,0.0,0.0,0.252,High
2021-10-28,12,0.0,0.0,0.258,Very High
2021-10-28,13,0.0,0.0,0.252,High
2021-10-28,14,0.001,0.0,0.252,Medium
2021-10-28,15,0.259,0.0,0.204,Low
2021-10-28,16,0.205,0.0,0.117,None
2021-10-28,17,0.248,0.0,0.016,None
2021-10-28,18,0.571,0.0,0.0,None
2021-10-28,19,0.834,0.0,0.0,None
2021-10-28,20,0.803,0.0,0.0,None
2021-10-28,21,0.95,0.0,0.0,None
2021-10-28,22,0.616,0.0,0.0,None
2021-10-28,23,0.572,0.0,0.0,None
2021-10-29,0,0.603,0.0,0.0,None
2021-10-29,1,0.284,0.0,0.0,None
2021-10-29,2,0.251,0.0,0.0,None
2021-10-29,3,0.253,0.0,0.0,None
2021-10-29,4,0.249,0.0,0.0,None
2021-10-29,5,0.241,0.0,0.0,None
2021-10-29,6,0.242,0.0,0.0,None
2021-10-29,7,0.302,0.0,0.0,None
2021-10-29,8,0.554,0.0,0.011,None
2021-10-29,9,0.143,0.0,0.111,None
2021-10-29,10,0.19,0.0,0.14,Low
2021-10-29,11,0.203,0.0,0.179,Low
2021-10-29,12,0.112,0.0,0.2,Low
2021-10-29,13,0.041,0.0,0.212,Low
2021-10-29,14,0.118,0.0,0.132,None
2021-10-29,15,0.191,0.0,0.067,None
2021-10-29,16,0.232,0.0,0.027,None
2021-10-29,17,0.239,0.0,0.013,None
2021-10-29,18,0.546,0.0,0.0,None
2021-10-29,19,0.642,0.0,0.0,None
2021-10-29,20,0.387,0.0,0.0,None
2021-10-29,21,0.399,0.0,0.0,None
2021-10-29,22,0.476,0.0,0.0,None
2021-10-29,23,1.342,0.0,0.0,None
2021-10-30,0,0.528,0.0,0.0,None
2021-10-30,1,0.404,0.0,0.0,None
2021-10-30,2,0.308,0.0,0.0,None
2021-10-30,3,0.308,0.0,0.0,None
2021-10-30,4,0.395,0.0,0.0,None
2021-10-30,5,0.309,0.0,0.0,None
2021-10-30,6,0.307,0.0,0.0,None
2021-10-30,7,0.31,0.0,0.0,None
2021-10-30,8,0.276,0.0,0.014,None
2021-10-30,9,0.179,0.0,0.153,Low
2021-10-30,10,0.246,0.0,0.312,Medium
2021-10-30,11,0.847,0.0,0.432,Low
2021-10-30,12,1.089,0.0,0.305,Low
2021-10-30,13,1.024,0.0,0.372,Low
2021-10-30,14,1.221,0.0,0.339,Low
2021-10-30,15,0.777,0.0,0.147,None
2021-10-30,16,0.687,0.0,0.108,None
2021-10-30,17,0.818,0.0,0.071,None
2021-10-30,18,0.842,0.0,0.01,None
2021-10-30,19,0.848,0.0,0.0,None
2021-10-30,20,0.619,0.0,0.0,None
2021-10-30,21,0.604,0.0,0.0,None
2021-10-30,22,0.711,0.0,0.0,None
2021-10-30,23,0.694,0.0,0.0,None
2021-10-31,0,0.721,0.0,0.0,None
2021-10-31,1,1.18,0.0,0.0,None
2021-10-31,2,0.493,0.0,0.0,None
2021-10-31,3,0.493,0.0,0.0,None
2021-10-31,4,0.457,0.0,0.0,None
2021-10-31,5,0.457,0.0,0.0,None
2021-10-31,6,0.458,0.0,0.0,None
2021-10-31,7,0.45,0.0,0.002,None
2021-10-31,8,0.657,0.0,0.006,None
2021-10-31,9,0.666,0.0,0.036,None
2021-10-31,10,0.646,0.0,0.096,None
2021-10-31,11,0.791,0.0,0.175,None
2021-10-31,12,1.888,0.0,0.222,None
2021-10-31,13,0.823,0.0,0.159,None
2021-10-31,14,1.59,0.0,0.074,None
2021-10-31,15,1.094,0.0,0.047,None
2021-10-31,16,0.447,0.0,0.011,None
2021-10-31,17,0.51,0.0,0.0,None
2021-10-31,18,0.536,0.0,0.0,None
2021-10-31,19,0.614,0.0,0.0,None
2021-10-31,20,0.701,0.0,0.0,None
2021-10-31,21,1.414,0.0,0.0,None
2021-10-31,22,0.8,0.0,0.0,None
2021-10-31,23,0.71,0.0,0.0,None
2021-11-01,0,0.891,0.0,0.0,None
2021-11-01,1,0.64,0.0,0.0,None
2021-11-01,2,0.558,0.0,0.0,None
2021-11-01,3,0.547,0.0,0.0,None
2021-11-01,4,0.55,0.0,0.0,None
2021-11-01,5,0.575,0.0,0.0,None
2021-11-01,6,0.642,0.0,0.0,None
2021-11-01,7,0.545,0.0,0.088,None
2021-11-01,8,0.296,0.0,0.271,Low
2021-11-01,9,0.314,0.0,0.196,None
2021-11-01,10,0.109,0.0,0.439,Medium
2021-11-01,11,0.026,0.0,0.524,High
2021-11-01,12,0.325,0.0,0.327,Medium
2021-11-01,13,0.078,0.0,0.441,High
2021-11-01,14,0.307,0.0,0.235,Low
2021-11-01,15,0.452,0.0,0.134,None
2021-11-01,16,0.509,0.0,0.049,None
2021-11-01,17,0.545,0.0,0.0,None
2021-11-01,18,0.454,0.0,0.0,None
2021-11-01,19,0.443,0.0,0.0,None
2021-11-01,20,0.92,0.0,0.0,None
2021-11-01,21,0.539,0.0,0.0,None
2021-11-01,22,0.418,0.0,0.0,None
2021-11-01,23,0.486,0.0,0.0,None
2021-11-02,0,0.514,0.0,0.0,None
2021-11-02,1,0.544,0.0,0.0,None
2021-11-02,2,0.268,0.0,0.0,None
2021-11-02,3,0.254,0.0,0.0,None
2021-11-02,4,0.253,0.0,0.0,None
2021-11-02,5,0.254,0.0,0.0,None
2021-11-02,6,0.253,0.0,0.0,None
2021-11-02,7,0.276,0.0,0.01,None
2021-11-02,8,0.412,0.0,0.088,None
2021-11-02,9,0.312,0.0,0.214,Low
2021-11-02,10,0.53,0.0,0.146,None
2021-11-02,11,0.121,0.0,0.256,Medium
2021-11-02,12,0.194,0.0,0.289,Medium
2021-11-02,13,0.177,0.0,0.242,Low
2021-11-02,14,0.136,0.0,0.176,Low
2021-11-02,15,0.299,0.0,0.164,Low
2021-11-02,16,0.508,0.0,0.068,None
2021-11-02,17,0.457,0.0,0.001,None
2021-11-02,18,0.966,0.0,0.0,None
2021-11-02,19,1.137,0.0,0.0,None
2021-11-02,20,0.77,0.0,0.0,None
2021-11-02,21,0.453,0.0,0.0,None
2021-11-02,22,0.395,0.0,0.0,None
2021-11-02,23,0.393,0.0,0.0,None
2021-11-03,0,0.248,0.0,0.0,None
2021-11-03,1,0.247,0.0,0.0,None
2021-11-03,2,0.249,0.0,0.0,None
2021-11-03,3,0.26,0.0,0.0,None
2021-11-03,4,0.258,0.0,0.0,None
2021-11-03,5,0.258,0.0,0.0,None
2021-11-03,6,0.341,0.0,0.0,None
2021-11-03,7,0.62,0.0,0.013,None
2021-11-03,8,0.608,0.0,0.123,None
2021-11-03,9,0.014,0.0,0.241,Medium
2021-11-03,10,0.0,0.0,0.264,High
2021-11-03,11,0.0,0.0,0.27,Very High
2021-11-03,12,0.033,0.0,0.33,Very High
2021-11-03,13,0.009,0.0,0.399,Very High
2021-11-03,14,0.103,0.0,0.294,Medium
2021-11-03,15,0.075,0.0,0.173,Medium
2021-11-03,16,0.209,0.0,0.037,None
2021-11-03,17,0.255,0.0,0.0,None
2021-11-03,18,0.403,0.0,0.0,None
2021-11-03,19,0.506,0.0,0.0,None
2021-11-03,20,0.324,0.0,0.0,None
2021-11-03,21,0.459,0.0,0.0,None
2021-11-03,22,0.51,0.0,0.0,None
2021-11-03,23,0.366,0.0,0.0,None
2021-11-04,0,0.27,0.0,0.0,None
2021-11-04,1,0.255,0.0,0.0,None
2021-11-04,2,0.255,0.0,0.0,None
2021-11-04,3,0.252,0.0,0.0,None
2021-11-04,4,0.239,0.0,0.0,None
2021-11-04,5,0.319,0.0,0.0,None
2021-11-04,6,0.307,0.0,0.0,None
2021-11-04,7,0.814,0.0,0.064,None
2021-11-04,8,0.024,0.0,0.291,Medium
2021-11-04,9,0.0,0.0,0.278,High
2021-11-04,10,0.0,0.0,0.279,Very High
2021-11-04,11,0.0,0.0,0.286,Very High
2021-11-04,12,0.001,0.0,0.281,Very High
2021-11-04,13,0.001,0.0,0.276,High
2021-11-04,14,0.01,0.0,0.26,High
2021-11-04,15,0.267,0.0,0.225,Medium
2021-11-04,16,0.556,0.0,0.115,None
2021-11-04,17,0.628,0.0,0.005,None
2021-11-04,18,0.509,0.0,0.0,None
2021-11-04,19,1.11,0.0,0.0,None
2021-11-04,20,0.831,0.0,0.0,None
2021-11-04,21,0.537,0.0,0.0,None
2021-11-04,22,0.591,0.0,0.0,None
2021-11-04,23,0.334,0.0,0.0,None
2021-11-05,0,0.313,0.0,0.0,None
2021-11-05,1,0.26,0.0,0.0,None
2021-11-05,2,0.247,0.0,0.0,None
2021-11-05,3,0.247,0.0,0.0,None
2021-11-05,4,0.26,0.0,0.0,None
2021-11-05,5,0.257,0.0,0.0,None
2021-11-05,6,0.256,0.0,0.0,None
2021-11-05,7,0.635,0.0,0.061,None
2021-11-05,8,0.18,0.0,0.329,Medium
2021-11-05,9,0.317,0.0,0.452,High
2021-11-05,10,0.121,0.0,0.405,High
2021-11-05,11,0.137,0.0,0.533,High
2021-11-05,12,0.014,0.0,0.305,Very High
2021-11-05,13,0.0,0.0,0.274,Very High
2021-11-05,14,0.002,0.0,0.263,High
2021-11-05,15,0.0,0.0,0.255,Medium
2021-11-05,16,0.179,0.0,0.079,Low
2021-11-05,17,0.252,0.0,0.0,None
2021-11-05,18,0.31,0.0,0.0,None
2021-11-05,19,0.328,0.0,0.0,None
2021-11-05,20,0.883,0.0,0.0,None
2021-11-05,21,1.36,0.0,0.0,None
2021-11-05,22,0.0,0.342,0.0,None
2021-11-05,23,0.0,0.318,0.0,None
2021-11-06,0,0.0,0.263,0.0,None
2021-11-06,1,0.0,0.241,0.0,None
2021-11-06,2,0.0,0.239,0.0,None
2021-11-06,3,0.0,0.252,0.0,None
2021-11-06,4,0.0,0.365,0.0,None
2021-11-06,5,0.0,0.256,0.0,None
2021-11-06,6,0.0,0.254,0.0,None
2021-11-06,7,0.0,0.186,0.058,Low
2021-11-06,8,0.001,0.0,0.25,Medium
2021-11-06,9,0.0,0.0,0.255,High
2021-11-06,10,0.0,0.0,0.293,Very High
2021-11-06,11,0.011,0.0,0.297,Very High
2021-11-06,12,0.44,0.0,0.738,High
2021-11-06,13,0.209,0.0,0.445,High
2021-11-06,14,0.001,0.0,0.359,High
2021-11-06,15,0.61,0.0,0.371,Medium
2021-11-06,16,1.33,0.0,0.072,None
2021-11-06,17,0.399,0.0,0.001,None
2021-11-06,18,0.485,0.0,0.0,None
2021-11-06,19,0.589,0.0,0.0,None
2021-11-06,20,0.733,0.0,0.0,None
2021-11-06,21,0.338,0.0,0.0,None
2021-11-06,22,0.0,0.346,0.0,None
2021-11-06,23,0.0,0.458,0.0,None
2021-11-07,0,0.0,0.321,0.0,None
2021-11-07,1,0.0,0.317,0.0,None
2021-11-07,2,0.0,0.33,0.0,None
2021-11-07,3,0.0,0.302,0.0,None
2021-11-07,4,0.0,0.276,0.0,None
2021-11-07,5,0.0,0.264,0.0,None
2021-11-07,6,0.0,0.251,0.0,None
2021-11-07,7,0.0,0.21,0.046,Low
2021-11-07,8,0.001,0.0,0.308,Medium
2021-11-07,9,0.0,0.0,0.254,High
2021-11-07,10,0.017,0.0,0.31,High
2021-11-07,11,0.07,0.0,0.265,Medium
2021-11-07,12,1.305,0.0,0.954,Medium
2021-11-07,13,0.763,0.0,0.685,Medium
2021-11-07,14,0.012,0.0,0.368,High
2021-11-07,15,0.016,0.0,0.301,Medium
2021-11-07,16,0.341,0.0,0.061,None
2021-11-07,17,0.801,0.0,0.0,None
2021-11-07,18,0.804,0.0,0.0,None
2021-11-07,19,1.649,0.0,0.0,None
2021-11-07,20,0.859,0.0,0.0,None
2021-11-07,21,0.472,0.0,0.0,None
2021-11-07,22,0.0,0.435,0.0,None
2021-11-07,23,0.0,0.388,0.0,None
2021-11-08,0,0.0,0.382,0.0,None
2021-11-08,1,0.0,0.396,0.0,None
2021-11-08,2,0.0,0.383,0.0,None
2021-11-08,3,0.0,0.387,0.0,None
2021-11-08,4,0.0,0.285,0.0,None
2021-11-08,5,0.0,0.272,0.0,None
2021-11-08,6,0.0,0.255,0.0,None
2021-11-08,7,0.0,0.977,0.014,None
2021-11-08,8,0.647,0.0,0.101,None
2021-11-08,9,0.065,0.0,0.297,Medium
2021-11-08,10,0.0,0.0,0.287,Medium
2021-11-08,11,0.0,0.0,0.281,Very High
2021-11-08,12,0.0,0.0,0.274,Very High
2021-11-08,13,0.0,0.0,0.259,High
2021-11-08,14,0.0,0.0,0.258,High
2021-11-08,15,0.0,0.0,0.266,Medium
2021-11-08,16,0.211,0.0,0.058,None
2021-11-08,17,0.296,0.0,0.0,None
2021-11-08,18,0.413,0.0,0.0,None
2021-11-08,19,0.689,0.0,0.0,None
2021-11-08,20,0.864,0.0,0.0,None
2021-11-08,21,0.656,0.0,0.0,None
2021-11-08,22,0.0,0.512,0.0,None
2021-11-08,23,0.0,0.448,0.0,None
2021-11-09,0,0.0,1.19,0.0,None
2021-11-09,1,0.0,0.292,0.0,None
2021-11-09,2,0.0,0.264,0.0,None
2021-11-09,3,0.0,0.305,0.0,None
2021-11-09,4,0.0,0.259,0.0,None
2021-11-09,5,0.0,0.261,0.0,None
2021-11-09,6,0.0,0.297,0.0,None
2021-11-09,7,0.0,1.134,0.039,None
2021-11-09,8,0.427,0.0,0.399,Low
2021-11-09,9,0.008,0.0,0.363,High
2021-11-09,10,0.0,0.0,0.256,High
2021-11-09,11,0.082,0.0,0.578,High
2021-11-09,12,0.0,0.0,0.281,Very High
2021-11-09,13,0.0,0.0,0.261,High
2021-11-09,14,0.0,0.0,0.256,High
2021-11-09,15,0.007,0.0,0.246,Medium
2021-11-09,16,0.233,0.0,0.055,None
2021-11-09,17,0.239,0.0,0.0,None
2021-11-09,18,0.407,0.0,0.0,None
2021-11-09,19,0.843,0.0,0.0,None
2021-11-09,20,0.743,0.0,0.0,None
2021-11-09,21,0.576,0.0,0.0,None
2021-11-09,22,0.0,0.759,0.0,None
2021-11-09,23,0.0,0.411,0.0,None
2021-11-10,0,0.0,0.369,0.0,None
2021-11-10,1,0.0,0.317,0.0,None
2021-11-10,2,0.0,0.292,0.0,None
2021-11-10,3,0.0,0.262,0.0,None
2021-11-10,4,0.0,0.263,0.0,None
2021-11-10,5,0.0,0.281,0.0,None
2021-11-10,6,0.0,0.256,0.0,None
2021-11-10,7,0.0,1.797,0.035,None
2021-11-10,8,0.271,0.0,0.365,Medium
2021-11-10,9,0.0,0.0,0.264,High
2021-11-10,10,0.0,0.0,0.263,High
2021-11-10,11,0.0,0.0,0.271,Very High
2021-11-10,12,0.0,0.0,0.282,Very High
2021-11-10,13,0.0,0.0,0.277,High
2021-11-10,14,0.0,0.0,0.271,High
2021-11-10,15,0.014,0.0,0.247,Medium
2021-11-10,16,0.197,0.0,0.057,None
2021-11-10,17,0.255,0.0,0.0,None
2021-11-10,18,1.125,0.0,0.0,None
2021-11-10,19,1.481,0.0,0.0,None
2021-11-10,20,1.26,0.0,0.0,None
2021-11-10,21,1.078,0.0,0.0,None
2021-11-10,22,0.0,1.018,0.0,None
2021-11-10,23,0.0,0.686,0.0,None
2021-11-11,0,0.0,0.566,0.0,None
2021-11-11,1,0.0,0.547,0.0,None
2021-11-11,2,0.0,0.515,0.0,None
2021-11-11,3,0.0,0.465,0.0,None
2021-11-11,4,0.0,0.461,0.0,None
2021-11-11,5,0.0,0.448,0.0,None
2021-11-11,6,0.0,0.442,0.0,None
2021-11-11,7,0.0,1.874,0.024,None
2021-11-11,8,0.395,0.0,0.345,None
2021-11-11,9,0.438,0.0,0.611,Medium
2021-11-11,10,0.152,0.0,0.641,Medium
2021-11-11,11,0.396,0.0,0.779,Medium
2021-11-11,12,0.0,0.0,0.484,High
2021-11-11,13,0.0,0.0,0.465,High
2021-11-11,14,0.0,0.0,0.476,Medium
2021-11-11,15,0.107,0.0,0.358,None
2021-11-11,16,0.403,0.0,0.059,None
2021-11-11,17,0.454,0.0,0.0,None
2021-11-11,18,0.61,0.0,0.0,None
2021-11-11,19,0.485,0.0,0.0,None
2021-11-11,20,0.445,0.0,0.0,None
2021-11-11,21,0.516,0.0,0.0,None
2021-11-11,22,0.0,0.581,0.0,None
2021-11-11,23,0.0,0.587,0.0,None
2021-11-12,0,0.0,0.578,0.0,None
2021-11-12,1,0.0,0.556,0.0,None
2021-11-12,2,0.0,0.517,0.0,None
2021-11-12,3,0.0,0.539,0.0,None
2021-11-12,4,0.0,0.484,0.0,None
2021-11-12,5,0.0,0.528,0.0,None
2021-11-12,6,0.0,0.502,0.0,None
2021-11-12,7,0.0,1.451,0.006,None
2021-11-12,8,0.33,0.0,0.302,Medium
2021-11-12,9,0.26,0.0,0.339,Low
2021-11-12,10,0.0,0.0,0.258,High
2021-11-12,11,0.0,0.0,0.317,Very High
2021-11-12,12,0.0,0.0,0.323,High
2021-11-12,13,0.0,0.0,0.311,High
2021-11-12,14,0.0,0.0,0.312,High
2021-11-12,15,0.051,0.0,0.309,Medium
2021-11-12,16,0.31,0.0,0.054,None
2021-11-12,17,0.445,0.0,0.0,None
2021-11-12,18,1.242,0.0,0.0,None
2021-11-12,19,0.902,0.0,0.0,None
2021-11-12,20,0.341,0.0,0.0,None
2021-11-12,21,0.514,0.0,0.0,None
2021-11-12,22,0.0,0.557,0.0,None
2021-11-12,23,0.0,0.449,0.0,None
2021-11-13,0,0.0,0.34,0.0,None
2021-11-13,1,0.0,0.356,0.0,None
2021-11-13,2,0.0,0.457,0.0,None
2021-11-13,3,0.0,0.379,0.0,None
2021-11-13,4,0.0,0.347,0.0,None
2021-11-13,5,0.0,0.337,0.0,None
2021-11-13,6,0.0,0.292,0.0,None
2021-11-13,7,0.0,0.293,0.023,None
2021-11-13,8,0.005,0.0,0.321,Medium
2021-11-13,9,0.0,0.0,0.432,Medium
2021-11-13,10,0.427,0.0,0.763,Medium
2021-11-13,11,0.287,0.0,0.666,High
2021-11-13,12,0.0,0.0,0.36,High
2021-11-13,13,0.0,0.0,0.276,High
2021-11-13,14,0.217,0.0,0.356,High
2021-11-13,15,1.477,0.0,0.388,None
2021-11-13,16,1.66,0.0,0.053,None
2021-11-13,17,0.756,0.0,0.0,None
2021-11-13,18,0.804,0.0,0.0,None
2021-11-13,19,0.583,0.0,0.0,None
2021-11-13,20,0.545,0.0,0.0,None
2021-11-13,21,0.894,0.0,0.0,None
2021-11-13,22,0.0,0.559,0.0,None
2021-11-13,23,0.0,0.411,0.0,None
2021-11-14,0,0.0,0.488,0.0,None
2021-11-14,1,0.0,0.461,0.0,None
2021-11-14,2,0.0,0.333,0.0,None
2021-11-14,3,0.0,0.317,0.0,None
2021-11-14,4,0.0,0.315,0.0,None
2021-11-14,5,0.0,0.326,0.0,None
2021-11-14,6,0.0,0.323,0.0,None
2021-11-14,7,0.0,0.204,0.022,None
2021-11-14,8,0.312,0.0,0.374,Medium
2021-11-14,9,0.236,0.0,0.58,Medium
2021-11-14,10,0.081,0.0,0.922,None
2021-11-14,11,0.213,0.0,0.994,None
2021-11-14,12,0.724,0.0,0.941,Medium
2021-11-14,13,0.0,0.0,0.363,High
2021-11-14,14,0.0,0.0,0.349,High
2021-11-14,15,0.258,0.0,0.313,Medium
2021-11-14,16,0.245,0.0,0.049,None
2021-11-14,17,0.404,0.0,0.0,None
2021-11-14,18,1.603,0.0,0.0,None
2021-11-14,19,1.238,0.0,0.0,None
2021-11-14,20,0.825,0.0,0.0,None
2021-11-14,21,0.549,0.0,0.0,None
2021-11-14,22,0.0,0.665,0.0,None
2021-11-14,23,0.0,0.491,0.0,None
2021-11-15,0,0.0,0.398,0.0,None
2021-11-15,1,0.0,0.249,0.0,None
2021-11-15,2,0.0,0.279,0.0,None
2021-11-15,3,0.0,0.3,0.0,None
2021-11-15,4,0.0,0.239,0.0,None
2021-11-15,5,0.0,0.25,0.0,None
2021-11-15,6,0.0,0.294,0.0,None
2021-11-15,7,0.0,1.685,0.016,None
2021-11-15,8,0.449,0.0,0.343,Medium
2021-11-15,9,0.0,0.0,0.259,High
2021-11-15,10,0.0,0.0,0.261,High
2021-11-15,11,0.0,0.0,0.25,Very High
2021-11-15,12,0.0,0.0,0.252,Very High
2021-11-15,13,0.0,0.0,0.262,High
2021-11-15,14,0.0,0.0,0.256,High
2021-11-15,15,0.007,0.0,0.25,Medium
2021-11-15,16,0.173,0.0,0.073,None
2021-11-15,17,0.236,0.0,0.0,None
2021-11-15,18,0.249,0.0,0.0,None
2021-11-15,19,0.874,0.0,0.0,None
2021-11-15,20,0.739,0.0,0.0,None
2021-11-15,21,0.49,0.0,0.0,None
2021-11-15,22,0.0,0.369,0.0,None
2021-11-15,23,0.0,0.369,0.0,None
2021-11-16,0,0.0,0.304,0.0,None
2021-11-16,1,0.0,0.281,0.0,None
2021-11-16,2,0.0,0.255,0.0,None
2021-11-16,3,0.0,0.266,0.0,None
2021-11-16,4,0.0,0.29,0.0,None
2021-11-16,5,0.0,0.278,0.0,None
2021-11-16,6,0.0,0.298,0.0,None
2021-11-16,7,0.0,0.998,0.016,None
2021-11-16,8,0.264,0.0,0.375,Low
2021-11-16,9,0.365,0.0,0.381,High
2021-11-16,10,0.0,0.0,0.226,High
2021-11-16,11,0.0,0.0,0.303,High
2021-11-16,12,0.0,0.0,0.208,Very High
2021-11-16,13,0.0,0.0,0.208,High
2021-11-16,14,0.0,0.0,0.21,High
2021-11-16,15,0.0,0.0,0.207,Medium
2021-11-16,16,0.138,0.0,0.066,None
2021-11-16,17,0.193,0.0,0.0,None
2021-11-16,18,0.438,0.0,0.0,None
2021-11-16,19,1.74,0.0,0.0,None
2021-11-16,20,0.772,0.0,0.0,None
2021-11-16,21,0.409,0.0,0.0,None
2021-11-16,22,0.0,0.558,0.0,None
2021-11-16,23,0.0,0.261,0.0,None
2021-11-17,0,0.0,0.255,0.0,None
2021-11-17,1,0.0,0.323,0.0,None
2021-11-17,2,0.0,0.241,0.0,None
2021-11-17,3,0.0,0.315,0.0,None
2021-11-17,4,0.0,0.282,0.0,None
2021-11-17,5,0.0,0.27,0.0,None
2021-11-17,6,0.0,0.274,0.0,None
2021-11-17,7,0.0,1.717,0.005,None
2021-11-17,8,0.708,0.0,0.247,Medium
2021-11-17,9,0.0,0.0,0.28,High
2021-11-17,10,0.173,0.0,0.607,Medium
2021-11-17,11,0.382,0.0,0.676,High
2021-11-17,12,0.0,0.0,0.27,Very High
2021-11-17,13,0.0,0.0,0.257,High
2021-11-17,14,0.0,0.0,0.247,High
2021-11-17,15,0.0,0.0,0.247,Medium
